trigram,frekuensi
"('tanggapannya', '3', 'hasil')",1
"('tes', 'diakhir', 'siklus')",1
"('diakhir', 'siklus', 'refleksi')",1
"('siklus', 'refleksi', 'hasil')",1
"('tahap', 'observasi', 'dikumpulkan')",1
"('hasil', 'belajar', 'pendidkkan')",1
"('belajar', 'pendidkkan', 'pancasila')",1
"('mengendalikan', 'kerusakan', 'lingkungan')",1
"('model', 'tindakan', 'kearah')",1
"('dimodifikasi', 'tahapan', 'tahapan')",1
"('ditemukan', 'data', 'penelitian')",1
"('guru', 'jikap', 'pgsd')",1
"('ilmu', 'kependidikan', '142')",1
"('kependidikan', '142', 'jenis')",1
"('142', 'jenis', 'data')",1
"('a', 'lembar', 'hasil')",1
"('lembar', 'hasil', 'observasi')",1
"('kegiatan', 'pembelajaran', 'c')",1
"('pembelajaran', 'c', 'catatan')",1
"('c', 'catatan', 'harian')",1
"('catatan', 'harian', 'guru')",1
"('berlangsungnya', 'pembelajaran', 'd')",1
"('pembelajaran', 'd', 'tes')",1
"('d', 'tes', 'evaluasi')",1
"('hasil', 'belajar', 'diambil')",1
"('siswa', 'b', 'data')",1
"('situasi', 'belajar', 'mengajar')",1
"('dilaksanakannya', 'tindakan', 'diambil')",1
"('lembar', 'observasi', 'c')",1
"('observasi', 'c', 'data')",1
"('guru', 'd', 'data')",1
"('a', 'data', 'hasil')",1
"('refleksi', 'guru', 'dianalisis')",1
"('kualitatif', 'b', 'data')",1
"('b', 'data', 'hasil')",1
"('data', 'hasil', 'tes')",1
"('hasil', 'tes', 'siklus')",1
"('tes', 'siklus', 'dianalisis')",1
"('kuantitatif', 'c', 'data')",1
"('c', 'data', 'hasil')",1
"('data', 'hasil', 'kuis')",1
"('perhitungan', 'skor', 'perkembangan')",1
"('standara', 'deviasi', 'tabel')",1
"('deviasi', 'tabel', 'frekuensi')",1
"('tabel', 'frekuensi', 'nilai')",1
"('frekuensi', 'nilai', 'minimum')",1
"('berdasarkan', 'teknik', 'kategorisasi')",1
"('teknik', 'kategorisasi', 'standar')",1
"('kebudayaan', 'pendidikan', 'indonesia')",1
"('pendidikan', 'indonesia', '2012')",1
"('tabel', '3', 'kategorisasi')",1
"('3', 'kategorisasi', 'skala')",1
"('no', 'nilai', 'kategori')",1
"('nilai', 'kategori', '1')",1
"('kategori', '1', '0')",1
"('1', '0', '34')",1
"('rendah', '2', '35')",1
"('2', '35', '54')",1
"('35', '54', 'rendah')",1
"('54', 'rendah', '3')",1
"('rendah', '3', '55')",1
"('3', '55', '64')",1
"('4', '65', '84')",1
"('5', '85', '100')",1
"('analisis', 'kualitatif', 'dilaksanakan')",1
"('kualitatif', 'dilaksanakan', 'sesuai')",1
"('nilai', 'ratarata', 'kelas')",1
"('siswa', 'sudahmencapai', 'nilai')",1
"('sudahmencapai', 'nilai', 'ratarata')",1
"('hasil', 'belajar', 'hasil')",1
"('kerusakan', 'lingkungan', 'akibat')",1
"('siklus', 'i', 'proses')",1
"('i', 'proses', 'pembelajaran')",1
"('proses', 'pembelajaran', 'kooperatif')",1
"('pelatihan', 'pengolahan', 'pangan')",1
"('95', 'persentase', 'siswa')",1
"('6', 'persentase', 'keaktifan')",1
"('74', 'persentase', 'siswa')",1
"('22', 'persentase', 'keaktifan')",1
"('kawasan', 'pengembagan', 'pariwisata')",1
"('nilai', 'ekonomi', 'bahan')",1
"('ekonomi', 'bahan', 'pangan')",1
"('memperpanjang', 'usia', 'konsumsinya')",1
"('35', 'berdasarkan', 'hasil')",1
"('menciptakan', 'ekosistem', 'pembangunan')",1
"('kewarganegaraan', 'siswa', 'smp')",1
"('ekosistem', 'pembangunan', 'pariwisata')",1
"('berkelanjutan', 'desa', 'wisata')",1
"('faktor', 'kunci', 'pariwisata')",1
"('kunci', 'pariwisata', 'berkelanjutan')",1
"('pariwisata', 'berkelanjutan', 'langkah')",1
"('siswa', '6897', 'siklus')",1
"('6897', 'siklus', 'i')",1
"('4', 'vol', '5')",1
"('2021', '143', 'kali')",1
"('143', 'kali', 'pertemuan')",1
"('pertemuan', 'siswa', 'dibagi')",1
"('5', 'kelompok', 'ahli')",1
"('kelompok', 'ahli', 'tabel')",1
"('ahli', 'tabel', '4')",1
"('4', 'hasil', 'observasi')",1
"('berkelanjutan', 'langkah', 'adaptif')",1
"('menciptakan', 'ekosistem', 'pariwisata')",1
"('pengembangan', 'potensi', 'desa')",1
"('mengajar', 'siklus', 'i')",1
"('siklus', 'i', 'no')",1
"('i', 'no', 'komponen')",1
"('membantu', 'memulihkan', 'kondisi')",1
"('memulihkan', 'kondisi', 'ekonomi')",1
"('kondisi', 'ekonomi', 'desa')",1
"('desa', 'pasca', 'covid19')",1
"('pasca', 'covid19', 'keberadaan')",1
"('covid19', 'keberadaan', 'desa')",1
"('pembelajaran', '23', '23')",1
"('23', '23', '24')",1
"('23', '24', '25')",1
"('24', '25', '95')",1
"('25', '95', '95')",1
"('95', '95', '2')",1
"('95', '2', 'siswa')",1
"('dimengerti', '3', '2')",1
"('2', '1', '6')",1
"('6', '3', 'siswa')",1
"('guru', '4', '4')",1
"('4', '2', '1')",1
"('2', '1', '11')",1
"('1', '11', '11')",1
"('11', '11', '4')",1
"('11', '4', 'siswa')",1
"('pr', '15', '22')",1
"('15', '22', '18')",1
"('22', '18', '19')",1
"('18', '19', '74')",1
"('19', '74', '74')",1
"('74', '74', '5')",1
"('74', '5', 'siswa')",1
"('teman', '9', '7')",1
"('9', '7', '6')",1
"('7', '6', '6')",1
"('6', '6', '22')",1
"('6', '22', '22')",1
"('22', '22', '6')",1
"('22', '6', 'siswa')",1
"('7', '7', '5')",1
"('7', '5', '27')",1
"('5', '27', '27')",1
"('27', '27', '7')",1
"('27', '7', 'siswa')",1
"('5', '9', '11')",1
"('9', '11', '10')",1
"('11', '10', '35')",1
"('10', '35', '35')",1
"('tanggal', '5', 'agustus')",1
"('5', 'agustus', '2019')",1
"('menimbulkan', 'keributan', 'proses')",1
"('bingung', 'mencari', 'posisi')",1
"('mencari', 'posisi', 'kelompok')",1
"('posisi', 'kelompok', 'diskusinya')",1
"('kegiatan', 'diskusi', 'kelompok')",1
"('dilaksanakan', 'tanggal', '12')",1
"('tanggal', '12', 'agustus')",1
"('12', 'agustus', '2019')",1
"('menyelesaikan', 'tugasnya', 'siswa')",1
"('dilaksanakan', 'tanggal', '19')",1
"('tanggal', '19', 'agustus')",1
"('19', 'agustus', '2019')",1
"('agustus', '2019', 'siswa')",1
"('dilaksanakan', 'tanggal', '26')",1
"('tanggal', '26', 'agustus')",1
"('26', 'agustus', '2019')",1
"('siswa', 'sifat', 'keegoisan')",1
"('memasuki', 'pertemuan', 'ke3')",1
"('keberadaan', 'desa', 'wisata')",1
"('tinggal', '1', 'siswa')",1
"('jenis', 'pengembangan', 'destinasi')",1
"('diskusi', 'jikap', 'pgsd')",1
"('ilmu', 'kependidikan', '144')",1
"('kependidikan', '144', 'kelompok')",1
"('kelompok', 'ahli', 'persentase')",1
"('ahli', 'persentase', 'kehadiran')",1
"('99', 'persentase', 'siswa')",1
"('15', 'persentase', 'keaktifan')",1
"('91', 'persentase', 'siswa')",1
"('21', 'persentase', 'keaktifan')",1
"('43', 'berdasarkan', 'hasil')",1
"('kewarganegaan', 'siswa', 'smp')",1
"('diperoleh', 'siswa', '7727')",1
"('siswa', '7727', 'tabel')",1
"('7727', 'tabel', '5')",1
"('5', 'hasil', 'observasi')",1
"('mengajar', 'siklus', 'ii')",1
"('siklus', 'ii', 'no')",1
"('ii', 'no', 'komponen')",1
"('pembelajaran', '25', '24')",1
"('25', '24', '25')",1
"('24', '25', '25')",1
"('25', '25', '99')",1
"('25', '99', '99')",1
"('99', '99', '2')",1
"('99', '2', 'siswa')",1
"('dimengerti', '5', '2')",1
"('5', '2', '3')",1
"('2', '3', '5')",1
"('3', '5', '15')",1
"('5', '15', '15')",1
"('15', '15', '3')",1
"('15', '3', 'siswa')",1
"('guru', '5', '7')",1
"('5', '7', '11')",1
"('7', '11', '9')",1
"('11', '9', '32')",1
"('9', '32', '32')",1
"('32', '32', '4')",1
"('32', '4', 'siswa')",1
"('pr', '20', '22')",1
"('20', '22', '24')",1
"('22', '24', '25')",1
"('24', '25', '112')",1
"('25', '112', '91')",1
"('112', '91', '5')",1
"('91', '5', 'siswa')",1
"('teman', '8', '7')",1
"('8', '7', '6')",1
"('7', '6', '5')",1
"('6', '5', '25')",1
"('5', '25', '21')",1
"('25', '21', '6')",1
"('21', '6', 'siswa')",1
"('7', '5', '4')",1
"('5', '4', '4')",1
"('4', '4', '20')",1
"('4', '20', '20')",1
"('20', '20', '7')",1
"('20', '7', 'siswa')",1
"('7', '9', '12')",1
"('9', '12', '15')",1
"('12', '15', '43')",1
"('15', '43', '43')",1
"('43', '43', 'siklus')",1
"('43', 'siklus', 'ii')",1
"('ii', 'dilaksanakan', '4')",1
"('dilaksanakan', '4', 'kali')",1
"('tanggal', '9', 'september')",1
"('9', 'september', '2019')",1
"('guru', 'memasuki', 'pertemuan')",1
"('memasuki', 'pertemuan', 'ke2')",1
"('tanggal', '16', 'september')",1
"('16', 'september', '2019')",1
"('siklus', 'ii', 'aktivitas')",1
"('ii', 'aktivitas', 'kelompok')",1
"('aktivitas', 'kelompok', 'mengalami')",1
"('kelompok', 'mengalami', 'kemajuan')",1
"('siswa', 'hubungan', 'kerjasama')",1
"('2021', '145', 'berkemampuan')",1
"('meningkatnya', 'kerajinan', 'siswa')",1
"('tinggal', '12', 'orang')",1
"('penulis', 'mendekati', 'kelompoknya')",1
"('bersikap', 'mengganggu', 'teman')",1
"('memanfaatkan', 'diskusi', 'kelompok')",1
"('mengalami', 'kesulitan', 'menyelesaikan')",1
"('tipe', 'jigsaw', 'diperoleh')",1
"('jigsaw', 'diperoleh', 'hasil')",1
"('siswa', 'b', 'memperbaiki')",1
"('b', 'memperbaiki', 'sikap')",1
"('memperbaiki', 'sikap', 'siswa')",1
"('materi', 'guru', 'sekolah')",1
"('guru', 'sekolah', 'c')",1
"('sekolah', 'c', 'memperbaiki')",1
"('c', 'memperbaiki', 'kehadiran')",1
"('memperbaiki', 'kehadiran', 'siswa')",1
"('kehadiran', 'siswa', 'd')",1
"('siswa', 'd', 'mengurangi')",1
"('d', 'mengurangi', 'konflik')",1
"('perbedaan', 'individu', 'e')",1
"('individu', 'e', 'mengurangi')",1
"('e', 'mengurangi', 'sifat')",1
"('mengurangi', 'sifat', 'apatis')",1
"('sifat', 'apatis', 'siswa')",1
"('apatis', 'siswa', 'memperdalam')",1
"('siswa', 'memperdalam', 'pemahaman')",1
"('memperdalam', 'pemahaman', 'materi')",1
"('pemahaman', 'materi', 'pelajaran')",1
"('materi', 'pelajaran', 'meningkatkan')",1
"('pelajaran', 'meningkatkan', 'motivasi')",1
"('meningkatkan', 'motivasi', 'siswa')",1
"('belajar', 'siswa', 'berdasarkan')",1
"('siswa', 'berdasarkan', 'analisis')",1
"('berdasarkan', 'analisis', 'refleksi')",1
"('1', 'pandangan', 'siswa')",1
"('mengalami', 'perubahan', 'pandangan')",1
"('beranggapan', 'pendidikan', 'pancasila')",1
"('menakutkan', 'menurun', '2')",1
"('menurun', '2', 'pandangan')",1
"('2', 'pandangan', 'siswa')",1
"('metode', 'pembelajaran', 'kooperatif')",1
"('berusaha', 'menyelesaikan', 'permasalahan')",1
"('bantuan', 'anggota', 'kelompoknya')",1
"('guru', '3', 'pekerjaan')",1
"('3', 'pekerjaan', 'rumah')",1
"('melatih', 'siswa', 'mengerjakanmemecahkan')",1
"('4', 'saran', 'siswa')",1
"('tipe', 'jikap', 'pgsd')",1
"('ilmu', 'kependidikan', '146')",1
"('kependidikan', '146', 'jigsaw')",1
"('belajar', 'mengajar', 'dilaksanakan')",1
"('hasil', 'analisis', 'kualitatif')",1
"('dasarnya', 'pelaksanaan', 'pembelajaran')",1
"('pelaksanaan', 'pembelajaran', 'kooperatif')",1
"('dilaksanakannya', 'pembelajaran', 'kooperatif')",1
"('mengikuti', 'pelajaran', 'disebabkan')",1
"('siklus', 'ii', 'skor')",1
"('ii', 'skor', 'ratarata')",1
"('sikus', 'i', 'disamping')",1
"('siklus', 'ii', 'tercatat')",1
"('sikap', 'siswa', 'perubahan')",1
"('1', 'meningkatnya', 'persentase')",1
"('meningkatnya', 'persentase', 'kehadiran')",1
"('siklus', 'ii', '2')",1
"('ii', '2', 'keaktifan')",1
"('2', 'keaktifan', 'siswa')",1
"('siklus', 'i', 'meningkat')",1
"('kewarganegaraan', '3', 'keaktifan')",1
"('materi', 'dimana', 'siswa')",1
"('berlombalomba', 'menaikkan', 'tangan')",1
"('pengembangan', 'destinasi', 'wisata')",1
"('siklus', 'ii', '4')",1
"('megerjakan', 'pekerjaan', 'rumah')",1
"('hadir', 'dimana', 'persentasenya')",1
"('siklus', 'ii', 'mengalami')",1
"('ii', 'mengalami', 'peningkatan')",1
"('mempelajari', 'pendidikan', 'pancasila')",1
"('diterapkan', 'guru', '5')",1
"('guru', '5', 'kurangnya')",1
"('5', 'kurangnya', 'siswa')",1
"('bantuan', 'teman', 'kelompoknya')",1
"('meningkatnya', 'pemahaman', 'siswa')",1
"('siklus', 'ii', '6')",1
"('ii', '6', 'semangat')",1
"('siklus', 'ii', 'vol')",1
"('ii', 'vol', '5')",1
"('2021', '147', '7')",1
"('147', '7', 'ratarata')",1
"('7', 'ratarata', 'hasil')",1
"('belajar', 'siswa', 'mengalami')",1
"('siswa', 'mengalami', 'peningkatan')",1
"('siklus', 'i', 'nilai')",1
"('siswa', '6897', 'meningkat')",1
"('1', 'ratarata', 'hasil')",1
"('riaja', 'kabupaten', 'barrusetelah')",1
"('kabupaten', 'barrusetelah', 'dilaksanakan')",1
"('barrusetelah', 'dilaksanakan', 'model')",1
"('2', 'ketuntasan', 'belajar')",1
"('ketuntasan', 'belajar', 'siswa')",1
"('siswa', 'kelas', 'ix')",1
"('ix', '3', 'smp')",1
"('3', 'smp', 'negeri')",1
"('14', 'orang', '56')",1
"('11', 'orang', '44')",1
"('orang', '44', 'siswa')",1
"('6', 'orang', '24')",1
"('orang', '24', 'siswa')",1
"('19', 'orang', '76')",1
"('orang', '76', 'siswa')",1
"('kategori', 'tuntas', '3')",1
"('tipe', 'jigsaw', 'membawa')",1
"('jigsaw', 'membawa', 'dampak')",1
"('membawa', 'dampak', 'positif')",1
"('perubahan', 'sikap', 'siswa')",1
"('belajar', 'mengajar', 'kerajinan')",1
"('menyelesaikan', 'tugas', 'meningkat')",1
"('menerapkan', 'pembelajaran', 'kooperatif')",1
"('kewarganegaraan', 'siswa', 'adapaun')",1
"('siswa', 'adapaun', 'saran')",1
"('melaksanakan', 'kegiatan', 'pembelajaran')",1
"('kegiatan', 'pembelajaran', 'guru')",1
"('menerapkan', 'model', 'pembelajaran')",1
"('modelmodel', 'pembelajaran', 'koperatif')",1
"('pembelajaran', 'koperatif', 'tipe')",1
"('daftar', 'rujukan', 'ibrahim')",1
"('rujukan', 'ibrahim', 'm')",1
"('ibrahim', 'm', 'dkk')",1
"('m', 'dkk', '2000')",1
"('dkk', '2000', 'pembelajaran')",1
"('2000', 'pembelajaran', 'kooperatif')",1
"('pembelajaran', 'kooperatif', 'universitas')",1
"('kooperatif', 'universitas', 'negeri')",1
"('negeri', 'surabaya', 'khafid')",1
"('surabaya', 'khafid', 's')",1
"('khafid', 's', '2016')",1
"('s', '2016', 'pembelajaran')",1
"('2016', 'pembelajaran', 'kooperatif')",1
"('pembelajaran', 'kooperatif', 'model')",1
"('kooperatif', 'model', 'investigasi')",1
"('model', 'investigasi', 'kelompok')",1
"('investigasi', 'kelompok', 'gaya')",1
"('kelompok', 'gaya', 'kognitif')",1
"('hasil', 'belajar', 'geografi')",1
"('belajar', 'geografi', 'jurnal')",1
"('geografi', 'jurnal', 'ilmu')",1
"('ilmu', 'pendidikan', '171')",1
"('pendidikan', '171', 'pendidikan')",1
"('171', 'pendidikan', 'd')",1
"('pendidikan', 'd', 'indonesia')",1
"('d', 'indonesia', 'k')",1
"('indonesia', 'k', 'r')",1
"('k', 'r', '2012')",1
"('r', '2012', 'pedoman')",1
"('2012', 'pedoman', 'pemenuhan')",1
"('pedoman', 'pemenuhan', 'standar')",1
"('pemenuhan', 'standar', 'nasional')",1
"('smpmadrasah', 'tsanawiyah', 'mts')",1
"('tsanawiyah', 'mts', 'jakarta')",1
"('mts', 'jakarta', 'pusat')",1
"('jakarta', 'pusat', 'penjaminan')",1
"('pusat', 'penjaminan', 'mutu')",1
"('dunia', 'pariwisata', 'desa')",1
"('mutu', 'pendidikan', 'badan')",1
"('pendidikan', 'badan', 'pengembangan')",1
"('badan', 'pengembangan', 'sumberdaya')",1
"('pengembangan', 'sumberdaya', 'manusia')",1
"('sumberdaya', 'manusia', 'pendidikan')",1
"('mutu', 'pendidikan', 'kementerian')",1
"('pendidikan', 'kementerian', 'pendidikan')",1
"('kebudayaan', 'slavin', 'e')",1
"('slavin', 'e', 'r')",1
"('e', 'r', '2010')",1
"('r', '2010', 'pembelajaran')",1
"('2010', 'pembelajaran', 'kooperatif')",1
"('pembelajaran', 'kooperatif', 'teori')",1
"('kooperatif', 'teori', 'riset')",1
"('praktek', 'bandung', 'nusa')",1
"('bandung', 'nusa', 'media')",1
"('nusa', 'media', 'yulaelawati')",1
"('media', 'yulaelawati', 'e')",1
"('yulaelawati', 'e', '2004')",1
"('e', '2004', 'kurikulum')",1
"('pembelajaran', 'jakarta', 'pakar')",1
"('jakarta', 'pakar', 'raya')",1
"('pengelolah', 'lingkungan', 'hidup')",1
"('undangundang', 'n0', '11')",1
"('la', 'radi', 'eno1')",1
"('radi', 'eno1', 'berkat')",1
"('eno1', 'berkat', 'gusna')",1
"('berkat', 'gusna', 'putra')",1
"('gusna', 'putra', 'gea')",1
"('putra', 'gea', '2')",1
"('gea', '2', 'fakultas')",1
"('2', 'fakultas', 'hukum')",1
"('pariwisata', 'desa', 'wisata')",1
"('karno', 'jakarta', '1')",1
"('jakarta', '1', 'dosen')",1
"('1', 'dosen', 'fakultas')",1
"('dosen', 'fakultas', 'hukum')",1
"('karno', '2', 'mahasiswa')",1
"('2', 'mahasiswa', 'fakultas')",1
"('mahasiswa', 'fakultas', 'hukum')",1
"('karno', 'abstrak', 'kondisi')",1
"('abstrak', 'kondisi', 'lingkungan')",1
"('desa', 'wisata', 'dikemas')",1
"('uu', 'no', '32')",1
"('lingkungan', 'hidup', 'pembangunan')",1
"('bentuk', 'pengenalan', 'budaya')",1
"('pengenalan', 'budaya', 'kearifan')",1
"('budaya', 'kearifan', 'lokal')",1
"('berjalan', 'beriringan', 'tujuan')",1
"('beriringan', 'tujuan', 'penelitian')",1
"('undangundang', 'cipta', 'kerja')",1
"('hidangan', 'tradisional', 'khas')",1
"('tradisional', 'khas', 'pedesaaan')",1
"('cipta', 'kerja', 'metode')",1
"('kerja', 'metode', 'penelitian')",1
"('metode', 'yuridis', 'normatif')",1
"('yuridis', 'normatif', 'hasil')",1
"('undang', 'undang', 'perlindungan')",1
"('mengatasi', 'fungsi', 'lingkungan')",1
"('mencerminkan', 'pemanfaatan', 'hasil')",1
"('pemanfaatan', 'hasil', 'produksi')",1
"('hasil', 'produksi', 'pertanian')",1
"('optimal', 'potensi', 'keberagaman')",1
"('potensi', 'keberagaman', 'kuliner')",1
"('perencanaan', 'pemanfaatan', 'pemeliharaan')",1
"('pemanfaatan', 'pemeliharaan', 'hidup')",1
"('pemeliharaan', 'hidup', 'sebatas')",1
"('hidup', 'sebatas', 'upaya')",1
"('membuka', 'lapangan', 'kerja')",1
"('keberagaman', 'kuliner', 'tradisional')",1
"('dalamnya', 'lingkungan', 'hidup')",1
"('lingkungan', 'hidup', 'implementasinya')",1
"('perlindungan', 'dampak', 'pengelolaan')",1
"('dampak', 'pengelolaan', 'lingkungan')",1
"('kunci', 'lingkungan', 'hidup')",1
"('lingkungan', 'hidup', 'pengelolaan')",1
"('hidup', 'pengelolaan', 'lingkungan')",1
"('pengelolaan', 'lingkungan', 'abstract')",1
"('lingkungan', 'abstract', 'the')",1
"('abstract', 'the', 'current')",1
"('the', 'current', 'environmental')",1
"('current', 'environmental', 'conditions')",1
"('environmental', 'conditions', 'in')",1
"('conditions', 'in', 'indonesia')",1
"('in', 'indonesia', 'can')",1
"('indonesia', 'can', 'be')",1
"('can', 'be', 'seen')",1
"('be', 'seen', 'and')",1
"('seen', 'and', 'felt')",1
"('and', 'felt', 'by')",1
"('felt', 'by', 'indonesian')",1
"('by', 'indonesian', 'people')",1
"('indonesian', 'people', 'getting')",1
"('people', 'getting', 'damaged')",1
"('getting', 'damaged', 'therefore')",1
"('damaged', 'therefore', 'the')",1
"('therefore', 'the', 'government')",1
"('mengemas', 'bahan', 'pangan')",1
"('government', 'made', 'laws')",1
"('made', 'laws', 'to')",1
"('laws', 'to', 'protect')",1
"('to', 'protect', 'them')",1
"('protect', 'them', 'namely')",1
"('them', 'namely', 'law')",1
"('namely', 'law', 'no')",1
"('law', 'no', '32')",1
"('no', '32', 'of')",1
"('32', 'of', '2009')",1
"('of', '2009', 'concerning')",1
"('2009', 'concerning', 'environmental')",1
"('langsung', 'sektor', 'pariwisata')",1
"('tingkat', 'pedesaan', 'membantu')",1
"('pedesaan', 'membantu', 'mewujudkan')",1
"('and', 'management', 'development')",1
"('management', 'development', 'continues')",1
"('development', 'continues', 'so')",1
"('continues', 'so', 'that')",1
"('that', 'the', 'government')",1
"('government', 'made', 'law')",1
"('made', 'law', 'no')",1
"('membantu', 'mewujudkan', 'pencapaian')",1
"('mewujudkan', 'pencapaian', 'tujuan')",1
"('pencapaian', 'tujuan', 'sdgs')",1
"('tujuan', 'sdgs', 'sustainable')",1
"('development', 'goals', '2030')",1
"('pengentasan', 'kemiskinan', 'no')",1
"('job', 'creation', 'this')",1
"('creation', 'this', 'must')",1
"('this', 'must', 'go')",1
"('must', 'go', 'well')",1
"('go', 'well', 'between')",1
"('well', 'between', 'development')",1
"('between', 'development', 'and')",1
"('development', 'and', 'environmental')",1
"('and', 'environmental', 'sustainability')",1
"('environmental', 'sustainability', 'so')",1
"('sustainability', 'so', 'there')",1
"('so', 'there', 'must')",1
"('there', 'must', 'be')",1
"('must', 'be', 'a')",1
"('be', 'a', 'solution')",1
"('a', 'solution', 'to')",1
"('solution', 'to', 'regulate')",1
"('to', 'regulate', 'these')",1
"('regulate', 'these', 'things')",1
"('these', 'things', 'to')",1
"('things', 'to', 'go')",1
"('to', 'go', 'hand')",1
"('go', 'hand', 'in')",1
"('hand', 'in', 'hand')",1
"('in', 'hand', 'the')",1
"('hand', 'the', 'purpose')",1
"('is', 'to', 'compare')",1
"('to', 'compare', 'the')",1
"('compare', 'the', 'law')",1
"('kemiskinan', 'no', 'poverty')",1
"('ekonomi', 'kreatif', 'nomor')",1
"('kreatif', 'nomor', '9')",1
"('pedoman', 'destinasi', 'berkelanjutan')",1
"('kriteria', 'pariwisata', 'berkelanjutan')",1
"('pengelolaan', 'berkelanjutan', 'keberlanjutan')",1
"('berkelanjutan', 'keberlanjutan', 'sosial')",1
"('the', 'environment', 'with')",1
"('environment', 'with', 'the')",1
"('with', 'the', 'job')",1
"('the', 'job', 'creation')",1
"('job', 'creation', 'law')",1
"('creation', 'law', 'and')",1
"('law', 'and', 'how')",1
"('and', 'how', 'to')",1
"('how', 'to', 'implement')",1
"('to', 'implement', 'protection')",1
"('implement', 'protection', 'and')",1
"('protection', 'and', 'find')",1
"('and', 'find', 'out')",1
"('find', 'out', 'how')",1
"('out', 'how', 'to')",1
"('how', 'to', 'manage')",1
"('to', 'manage', 'the')",1
"('manage', 'the', 'environment')",1
"('ekonomi', 'keberlanjutan', 'budaya')",1
"('environment', 'itself', 'with')",1
"('itself', 'with', 'the')",1
"('with', 'the', 'promulgation')",1
"('the', 'promulgation', 'of')",1
"('promulgation', 'of', 'law')",1
"('of', 'law', 'no')",1
