bigram,frekuensi
"('mengidentifikasi', 'atribut')",1
"('karakteristik', 'sesuai')",1
"('kebutuhan', 'analisis')",1
"('memenuhi', 'karakteristik')",1
"('monetary', 'sharyanto')",1
"('mendokumentasikan', 'transaksi')",1
"('bisnis', 'retail')",1
"('lestari', '2022')",1
"('2022', 'atribut')",1
"('karateristik', 'rfm')",1
"('masingmasing', 'pelanggan')",1
"('diubah', 'penamaan')",1
"('penamaan', 'atributnya')",1
"('010101', '10')",1
"('10', '1002')",1
"('ratarata', 'nol')",1
"('3', 'contoh')",1
"('contoh', 'normalisasi')",1
"('normalisasi', 'data')",1
"('data', 'customerid')",1
"('1', '1002')",1
"('030101', '10')",1
"('1004', '040101')",1
"('040101', '5')",1
"('dataset', 'customerid')",1
"('customerid', 'purchasedate')",1
"('purchasedate', 'totalamount')",1
"('totalamount', '1001')",1
"('1001', '010101')",1
"('1004', '050101')",1
"('050101', '5')",1
"('5', 'berdasarkan')",1
"('atribut', 'frequency')",1
"('frequency', 'didapatkan')",1
"('1002', '020201')",1
"('020201', '20')",1
"('1003', '030101')",1
"('atribut', 'monetary')",1
"('monetary', 'didapatkan')",1
"('atribut', 'recency')",1
"('recency', 'didapatkan')",1
"('selisih', 'tanggal')",1
"('5', '1001')",1
"('1001', '020201')",1
"('020201', '10')",1
"('optimal', 'syakur')",1
"('syakur', 'et')",1
"('nilai', 'k')",1
"('nilai', 'sum')",1
"('sum', 'square')",1
"('square', 'error')",1
"('error', 'sse')",1
"('dihitung', 'sse')",1
"('perhitungan', 'rfm')",1
"('rfm', 'customerid')",1
"('20', '1002')",1
"('ratarata', 'euclidean')",1
"('cluster', 'kek')",1
"('kek', 'ck')",1
"('2', 'marutho')",1
"('marutho', 'et')",1
"('nilainilai', 'data')",1
"('1003', '05')",1
"('05', '1')",1
"('1004', '05')",1
"('05', '2')",1
"('10', 'dataframe')",1
"('kolomnya', 'memuat')",1
"('memuat', 'atribut')",1
"('1', '1003')",1
"('1003', '1')",1
"('zscore', 'zscore')",1
"('kualitas', 'cluster')",1
"('data', 'sarmah')",1
"('sarmah', 'et')",1
"('al', '2011')",1
"('zscore', 'nilainilai')",1
"('perbedaan', 'intracluster')",1
"('intracluster', 'a')",1
"('intercluster', 'b')",1
"('mendefinisikan', 'silhouette')",1
"('silhouette', 'coefficient')",1
"('berdasarkan', 'perbedaan')",1
"('3', 'max')",1
"('dunia', 'disekitarnya')",1
"('centroid', 'langkah')",1
"('menghitung', 'ulang')",1
"('langkah', 'perhitungan')",1
"('menjalankan', 'algoritma')",1
"('memilih', 'centroid')",1
"('centroid', 'y')",1
"('persamaan', '4')",1
"('4', 'puspitasari')",1
"('1', '1004')",1
"('1004', '1')",1
"('tahapan', 'keempat')",1
"('berdasarkan', 'algoritma')",1
"('dijalankan', 'penelitian')",1
"('puspitasari', 'et')",1
"('2022', '2')",1
"('jarak', 'terkecil')",1
"('menerapkan', 'elbow')",1
"('kmedoids', 'elbow')",1
"('menggambarkan', 'presentase')",1
"('presentase', 'variasi')",1
"('cluster', 'k')",1
"('fungsi', 'fungsi')",1
"('menemukan', 'nilai')",1
"('nilai', 'optimal')",1
"('cluster', 'didapatkan')",1
"('2018', '286')",1
"('286', 'jurnal')",1
"('283292', '2')",1
"('2', 'nilai')",1
"('silhouette', 's')",1
"('point', 'i')",1
"('i', 'dihitung')",1
"('pembaca', 'terlibat')",1
"('sastra', 'membentuk')",1
"('penulis', 'interaksi')",1
"('bentuk', 'cerita')",1
"('cerita', 'fiksi')",1
"('fiksi', 'puisi')",1
"('dalamnya', 'nur')",1
"('aini', 'et')",1
"('aspekaspek', 'kehidupan')",1
"('kehidupan', 'moralitas')",1
"('makna', 'eksistensial')",1
"('menghubungkan', 'komponen')",1
"('komponen', 'komponen')",1
"('komponen', 'nontekstual')",1
"('komponenkomponen', 'tekstual')",1
"('2021', 'pembaca')",1
"('dunia', 'seni')",1
"('seni', 'mencakup')",1
"('namum', 'tulisan')",1
"('sastra', 'karya')",1
"('sastra', 'berperan')",1
"('berperan', 'kuat')",1
"('2', 'seminar')",1
"('merenungkan', 'aspekaspek')",1
"('mengulangi', 'perhitungan')",1
"('berubah', 'faturohim')",1
"('metriks', 'validitas')",1
"('membandingkan', 'perhitungan')",1
"('perhitungan', 'persebaran')",1
"('persebaran', 'data')",1
"('cluster', 'bcsm')",1
"('cluster', 'wcsm')",1
"('memiliki', 'kemiripan')",1
"('kmeans', 'perbedaannya')",1
"('centroidnya', 'terletak')",1
"('medoids', 'wang')",1
"('ulang', 'jarak')",1
"('nilai', 'centroid')",1
"('cluster', 'setelahnya')",1
"('setelahnya', 'mengulangi')",1
"('memilih', 'data')",1
"('persamaan', 'manhattan')",1
"('manhattan', 'distance')",1
"('persamaan', '5')",1
"('5', 'langkah')",1
"('faturohim', 'baita')",1
"('baita', '2022')",1
"('kmedoids', 'memiliki')",1
"('menentukan', 'perbedaan')",1
"('cost', 'total')",1
"('ketiga', 'menghitung')",1
"('menghitung', 'jarak')",1
"('jarak', 'kandidat')",1
"('cost', 'kandidat')",1
"('wang', 'et')",1
"('2013', 'langkah')",1
"('menghitung', 'selisih')",1
"('ratarata', 'atribut')",1
"('dinilai', 'performanya')",1
"('performanya', 'penelitian')",1
"('terkait', 'tipetipe')",1
"('tipetipe', 'pelanggan')",1
"('peninjauan', 'karakteristiknya')",1
"('karakteristiknya', 'tahapan')",1
"('berubah', 'tahapan')",1
"('memiliki', 'jarak')",1
"('dijadikan', 'medoid')",1
"('medoid', 'langkah')",1
"('langkah', 'keempat')",1
"('keempat', 'menghitung')",1
"('total', 'simpangan')",1
"('simpangan', 's')",1
"('index', 'calinskiharabasz')",1
"('index', 'chk')",1
"('selisih', 'total')",1
"('cluster', 'kandidat')",1
"('cluster', 'medoids')",1
"('s0', 'ganti')",1
"('ganti', 'medoids')",1
"('perulangan', 'perhitungan')",1
"('persamaan', '6')",1
"('6', 'martino')",1
"('clustering', 'evaluasi')",1
"('clustering', 'bertujuan')",1
"('membandingkan', 'performa')",1
"('performa', 'means')",1
"('means', 'algoritma')",1
"('kmedoids', 'berdasarkan')",1
"('pengujian', 'berdasarkan')",1
"('fungsionalitas', 'perangkat')",1
"('lunak', 'nidhra')",1
"('nidhra', 'dondeti')",1
"('dondeti', '2012')",1
"('2012', 'user')",1
"('mengumpulkan', 'umpan')",1
"('chart', 'tahapan')",1
"('martino', 'rossetto')",1
"('rossetto', '2022')",1
"('6', 'davies')",1
"('index', 'dbi')",1
"('metriks', 'validasi')",1
"('kinerja', 'algoritma')",1
"('clustering', 'indeks')",1
"('287', 'prosedur')",1
"('mengukur', 'kesamaan')",1
"('cluster', 'i')",1
"('mempertimbangkan', 'nilai')",1
"('cluster', 'maxri')",1
"('maxri', 'j')",1
"('j', 'nilai')",1
"('nilai', 'dbi')",1
"('persamaan', '7')",1
"('tahapan', 'ketujuh')",1
"('7', 'ashari')",1
"('ashari', 'et')",1
"('1', 'max')",1
"('max', '7')",1
"('7', 'tahapan')",1
"('tahapan', 'keenam')",1
"('menganalisis', 'karakteristik')",1
"('calinski', 'harabasz')",1
"('performa', 'clustering')",1
"('clustering', 'cluster')",1
"('metrics', 'kmeans')",1
"('kmeans', 'kmedoids')",1
"('kmedoids', 'nilai')",1
"('silhouette', '06558')",1
"('06558', '04677')",1
"('tindakan', 'saadeh')",1
"('index', '07219')",1
"('07219', '08298')",1
"('08298', 'calinskiharabasz')",1
"('index', '35789')",1
"('35789', '12369')",1
"('12369', 'hasil')",1
"('dibandingkan', 'algoritma')",1
"('platform', 'looker')",1
"('utama', 'halaman')",1
"('studio', 'halaman')",1
"('memantau', 'key')",1
"('key', 'performance')",1
"('performance', 'indicators')",1
"('indicators', 'mengidentifikasi')",1
"('pola', 'data')",1
"('tahapan', 'kedelapan')",1
"('pengujian', 'visualisasi')",1
"('visualisasi', 'pengujian')",1
"('performa', 'dashboard')",1
"('uat', 'blackbox')",1
"('testing', 'immanuel')",1
"('pelanggan', '287')",1
"('saadeh', 'et')",1
"('cluster', 'ditampilkan')",1
"('menunjukan', 'karakteristik')",1
"('5', 'cluster')",1
"('cluster', '0')",1
"('pola', 'distribusi')",1
"('relatif', 'terpusat')",1
"('pendekatan', 'kmeans')",1
"('mengidentifikasi', 'struktur')",1
"('kelayakan', 'perangkat')",1
"('0', 'memiliki')",1
"('berbelanja', 'jarang')",1
"('jarang', 'berbelanja')",1
"('segmentasi', 'penerapan')",1
"('penerapan', 'elbow')",1
"('kmeans', 'menghasilkan')",1
"('ketiga', 'cluster')",1
"('4', 'performa')",1
"('dipublikasikan', 'al')",1
"('al', 'hurmuzi')",1
"('hurmuzi', 'et')",1
"('2018', 'uat')",1
"('uat', 'melibatkan')",1
"('melibatkan', 'pengguna')",1
"('menentukan', 'kelayakan')",1
"('04677', 'daviesbouldin')",1
"('kuisioner', 'arif')",1
"('arif', 'soko')",1
"('soko', '2022')",1
"('2022', '3')",1
"('algoritma', 'pengujian')",1
"('berdasarkan', 'perbandingan')",1
"('nilai', 'cluster')",1
"('sulit', 'diprediksi')",1
"('tingkat', 'permintaan')",1
"('1', '098')",1
"('098', '665')",1
"('665', '85904')",1
"('85904', '2')",1
"('2', '0998')",1
"('0998', '623')",1
"('basis', 'pelanggan')",1
"('pendapatan', 'marcus')",1
"('marcus', '1998')",1
"('1998', 'cluster')",1
"('uncertain', 'segmentasi')",1
"('uncertain', 'merujuk')",1
"('tingkat', 'ketidakpastian')",1
"('keputusan', 'pembelian')",1
"('meminimalkan', 'nilai')",1
"('nilai', 'intracluster')",1
"('pelanggan', 'memiliki')",1
"('memiliki', 'pola')",1
"('stabil', 'segmentasi')",1
"('kelompok', 'terbesar')",1
"('terbesar', 'seringkali')",1
"('seringkali', 'mewakili')",1
"('struktur', 'cluster')",1
"('optimal', 'dibandingkan')",1
"('kmedoids', 'tercermin')",1
"('rendah', '32')",1
"('harabasz', 'index')",1
"('kmeans', 'centroid')",1
"('centroid', 'dihitung')",1
"('titik', 'data')",1
"('perusahaan', 'mengadopsi')",1
"('mengadopsi', 'customer')",1
"('customer', 'relationship')",1
"('relationship', 'management')",1
"('management', 'crm')",1
"('mengembangkan', 'pelanggan')",1
"('morisada', 'et')",1
"('kontribusi', 'dominasi')",1
"('parasuraman', '1997')",1
"('1997', '33')",1
"('cluster', '2')",1
"('2', 'memiliki')",1
"('nilai', 'frequency')",1
"('nilai', 'transak')",1
"('transak', 'nya')",1
"('timers', 'segmentasi')",1
"('243', '961')",1
"('961', '1')",1
"('timers', 'merujuk')",1
"('bisnis', 'segmentasi')",1
"('cenderung', 'memperhatikan')",1
"('memperhatikan', 'atribut')",1
"('atribut', 'khusus')",1
"('produk', 'parasuraman')",1
"('623', '2481')",1
"('2481', 'mengkategorikan')",1
"('2015', 'tabel')",1
"('segmentasi', 'cluster')",1
"('cluster', 'recency')",1
"('monetary', '0')",1
"('0', '029')",1
"('029', '243')",1
"('menciptakan', 'pemikiran')",1
"('pemikiran', 'perasaan')",1
"('2019', 'cluster')",1
"('cluster', '1')",1
"('1', 'memliki')",1
"('memliki', 'ratarata')",1
"('valuable', 'segmentasi')",1
"('valuable', 'merujuk')",1
"('konflik', 'batin')",1
"('perjalanan', 'pribadi')",1
"('subjektif', 'bahasa')",1
"('eksploratif', 'penggunaan')",1
"('penggunaan', 'karakter')",1
"('karakter', 'dialog')",1
"('dialog', 'narasi')",1
"('pemilihan', 'katakata')",1
"('kali', 'memperhatikan')",1
"('memperhatikan', 'detaildetail')",1
"('mencerminkan', 'realitas')",1
"('sastra', 'penulis')",1
"('sastra', 'sastra')",1
"('menggali', 'kompleksitas')",1
"('kompleksitas', 'emosi')",1
"('manusia', 'konflik')",1
"('sisi', 'potensi')",1
"('potensi', 'ai')",1
"('kerangka', 'pembelajaran')",1
"('memunculkan', 'ide')",1
"('menciptakan', 'gambaran')",1
"('proses', 'menciptakan')",1
"('menciptakan', 'narasi')",1
"('karakter', 'karya')",1
"('chart', 'menampilkan')",1
"('berisikan', 'peringkat')",1
"('mengurutkan', 'id')",1
"('mendalam', 'terkait')",1
"('terkait', 'atribut')",1
"('tampilan', 'diagram')",1
"('diagram', 'atribut')",1
"('diagram', 'geografis')",1
"('dashboard', 'memuat')",1
"('halaman', 'halaman')",1
"('utama', 'analisis')",1
"('chart', '288')",1
"('288', 'jurnal')",1
"('recency', 'dilengkapi')",1
"('dilengkapi', 'filter')",1
"('belanja', 'tampilan')",1
"('utama', 'gambar')",1
"('analisis', 'toko')",1
"('toko', 'menampilkan')",1
"('menampilkan', 'riwayat')",1
"('riwayat', 'kinerja')",1
"('kinerja', 'toko')",1
"('diagram', 'pelanggan')",1
"('hasil', 'visualisasi')",1
"('menghasilkan', 'pendapatan')",1
"('proporsi', 'segmentasi')",1
"('bulanan', 'menampilkan')",1
"('total', 'pelanggan')",1
"('berisikan', 'urutan')",1
"('urutan', 'pelanggan')",1
"('belanja', 'tertinggi')",1
"('diagram', 'proporsi')",1
"('pengujian', 'test')",1
"('case', 'hasil')",1
"('hasil', '1')",1
"('1', 'halaman')",1
"('utama', 'mengkases')",1
"('pelanggan', '289')",1
"('delapan', 'skenario')",1
"('case', 'mengakses')",1
"('diagram', 'nominal')",1
"('klik', 'link')",1
"('link', 'dashboard')",1
"('dashboard', 'berhasil')",1
"('2', 'menerapka')",1
"('testing', 'no')",1
"('no', 'halaman')",1
"('dashboard', 'skenario')",1
"('persebaran', 'negara')",1
"('penjelasan', 'mendalam')",1
"('mencari', 'data')",1
"('memasukkan', 'customer')",1
"('customer', 'id')",1
"('total', 'nominal')",1
"('nominal', 'frekuensi')",1
"('pelanggan', 'atribut')",1
"('menampilkan', 'ratarata')",1
"('nilai', 'monetary')",1
"('monetary', 'frequency')",1
"('pelanggan', '14646')",1
"('14646', 'tampilan')",1
"('rfm', 'mendalam')",1
"('segmentasi', 'halaman')",1
"('menampilkan', 'persebaran')",1
"('kelanjutan', 'kontribusi')",1
"('6', 'blackbox')",1
"('nomor', 'invoice')",1
"('menemukan', 'profilprofil')",1
"('profilprofil', 'pelanggan')",1
"('mengidentifikasi', 'transaksi')",1
"('5', '34')",1
"('pengujian', 'dashboard')",1
"('kunci', 'artificial')",1
"('intelligence', 'bahasa')",1
"('munculnya', 'subjektivitas')",1
"('subjektivitas', 'interpretasi')",1
"('interpretasi', 'kesalahan')",1
"('kesalahan', 'pemahaman')",1
"('keterbatasan', 'kreativitas')",1
"('dampak', 'kelanjutan')",1
"('gambar', 'interpretasi')",1
"('puisi', 'pendahuluan')",1
"('seni', 'diciptakan')",1
"('dominasi', 'ai')",1
"('menghilangkan', 'ruh')",1
"('maksud', 'esensi')",1
"('esensi', 'penggunaan')",1
"('simbol', 'interaksi')",1
"('menilai', 'fungsionalitas')",1
"('memprediksi', 'pemahaman')",1
"('tahapan', 'pemrosesan')",1
"('pemrosesan', 'teks')",1
"('teks', 'pengujian')",1
"('rekomendasi', 'hasil')",1
"('visual', 'dimaknai')",1
"('jerman', 'gambar')",1
"('technology', 'csit')",1
"('csit', '242248')",1
"('242248', 'httpsdoiorg101109csit20188486225')",1
"('httpsdoiorg101109csit20188486225', 'anitha')",1
"('anitha', 'p')",1
"('p', 'patil')",1
"('patil', 'm')",1
"('2018', 'proposed')",1
"('berdasarkan', 'id')",1
"('data', '5')",1
"('segmentasi', 'mengkases')",1
"('data', '6')",1
"('6', 'menerapka')",1
"('data', '7')",1
"('data', '3')",1
"('pelanggan', 'mengkases')",1
"('analisis', 'berhasil')",1
"('data', 'pelanggan')",1
"('panel', '8')",1
"('8', 'menerapka')",1
"('dataset', 'riwayat')",1
"('kmeans', 'memiliki')",1
"('uncertain', 'menunjukan')",1
"('4', 'menerapka')",1
"('rfm', 'rendah')",1
"('rendah', 'valuable')",1
"('valuable', 'menunjukan')",1
"('timers', 'menunjukan')",1
"('rendah', 'dashboard')",1
"('pengujian', 'fungsionalitas')",1
"('memiliki', 'predikat')",1
"('chart', 'mengkases')",1
"('android', 'facetoface')",1
"('facetoface', 'tutorial')",1
"('tutorial', 'applications')",1
"('applications', 'quality')",1
"('quality', 'using')",1
"('method', 'journal')",1
"('of', 'world')",1
"('201912011', 'arif')",1
"('pengujian', 'fitur')",1
"('fitur', 'keamanan')",1
"('metode', 'pemasaran')",1
"('masingmasing', 'karakteristik')",1
"('pelanggan', 'gambar')",1
"('segmentasi', '290')",1
"('290', 'jurnal')",1
"('and', 'android')",1
"('pustaka', 'alhurmuzi')",1
"('alhurmuzi', 's')",1
"('s', 'alkhanjari')",1
"('alkhanjari', 'z')",1
"('z', 'ai')",1
"('ai', 'kindi')",1
"('kindi', 'i')",1
"('layak', 'pengembangan')",1
"('proposed', 'feasible')",1
"('feasible', 'pef')",1
"('pef', 'framework')",1
"('framework', 'for')",1
"('testing', '2018')",1
"('2018', '8th')",1
"('8th', 'international')",1
"('chart', 'daftar')",1
"('informatics', 'and')",1
"('and', 'computing')",1
"('computing', 'httpsapisemanticscholarorgcorpusid250')",1
"('httpsapisemanticscholarorgcorpusid250', '371540')",1
"('371540', 'barile')",1
"('2022', 'application')",1
"('mining', 'with')",1
"('index', 'for')",1
"('purchase', 'behavior')",1
"('behavior', 'using')",1
"('algorithm', 'journal')",1
"('of', 'king')",1
"('king', 'saud')",1
"('imdb', 'movies')",1
"('movies', 'journal')",1
"('applied', 'informatics')",1
"('university', 'computer')",1
"('computer', 'and')",1
"('information', 'sciences')",1
"('sciences', '345')",1
"('345', '17851792')",1
"('17851792', 'httpsdoiorghttpsdoiorg101016jjksuci')",1
"('httpsdoiorghttpsdoiorg101016jjksuci', '201912011')",1
"('customer', 'purchase')",1
"('arif', 'e')",1
"('e', 'soko')",1
"('soko', 'i')",1
"('2022', 'the')",1
"('the', 'evaluation')",1
"('of', 'webbased')",1
"('webbased', 'and')",1
"('saud', 'university')",1
"('sc', 'wu')",1
"('wu', 'hh')",1
"('2', '3851')",1
"('3851', 'bhatia')",1
"('bhatia', 's')",1
"('s', 'c')",1
"('c', '2008')",1
"('2008', 'retail')",1
"('f', 'banjarnahor')",1
"('banjarnahor', 'r')",1
"('atlantic', 'publishers')",1
"('publishers', 'dist')",1
"('dist', 'chang')",1
"('chang', 'ec')",1
"('ec', 'huang')",1
"('huang', 'sc')",1
"('p', 'humaya')",1
"('humaya', 'n')",1
"('world', 'science')",1
"('science', 'httpsapisemanticscholarorgcorpusid251')",1
"('httpsapisemanticscholarorgcorpusid251', '992255')",1
"('992255', 'ashari')",1
"('ashari', 'i')",1
"('i', 'f')",1
"('for', 'grouping')",1
"('grouping', 'imdb')",1
"('r', 'farida')",1
"('farida', 'd')",1
"('r', 'aisyah')",1
"('aisyah', 's')",1
"('p', 'dewi')",1
"('dewi', 'a')",1
"('l', 'liang')",1
"('liang', 'yc')",1
"('yc', 'chang')",1
"('chang', 'wj')",1
"('wj', 'siauw')",1
"('siauw', 'hy')",1
"('hy', 'minanda')",1
"('minanda', 'v')",1
"('grocery', 'retailing')",1
"('and', 'kmeans')",1
"('clustering', 'analysis')",1
"('of', 'transit')",1
"('transit', 'traveller')",1
"('traveller', 'profiles')",1
"('profiles', 'a')",1
"('study', 'journal')",1
"('in', 'management')",1
"('management', '2')",1
"('barile', 's')",1
"('s', 'polese')",1
"('polese', 'f')",1
"('f', 'sarno')",1
"('sarno', 'd')",1
"('2018', 'grocery')",1
"('retail', 'management')",1
"('management', 'atlantic')",1
"('the', 'i4')",1
"('i4', '0')",1
"('0', 'era')",1
"('era', 'symphonya')",1
"('symphonya', 'emerging')",1
"('emerging', 'issues')",1
"('rfm', 'modelbased')",1
"('modelbased', 'customer')",1
"('using', 'data')",1
"('repository', 'chen')",1
"('d', 'sain')",1
"('sain', 's')",1
"('s', 'l')",1
"('l', 'guo')",1
"('mining', 'journal')",1
"('management', '19')",1
"('19', '197208')",1
"('mining', 'for')",1
"('the', 'online')",1
"('retail', 'industry')",1
"('industry', 'a')",1
"('of', 'rfm')",1
"('hh', '2010')",1
"('2010', 'using')",1
"('kmeans', 'method')",1
"('and', 'spectral')",1
"('spectral', 'clustering')",1
"('clustering', 'technique')",1
"('technique', 'in')",1
"('an', 'outfitters')",1
"('outfitters', 'value')",1
"('value', 'analysis')",1
"('analysis', 'quality')",1
"('quality', 'quantity')",1
"('quantity', '44')",1
"('44', '807815')",1
"('807815', 'chen')",1
"('chen', 'a')",1
"('on', 'data')",1
"('2013', 'retailing')",1
"('retailing', 'cengage')",1
"('cengage', 'learning')",1
"('learning', 'fan')",1
"('fan', 'c')",1
"('c', 'chen')",1
"('chen', 'm')",1
"('discovery', 'from')",1
"('wang', 'x')",1
"('x', 'wang')",1
"('wang', 'j')",1
"('j', 'huang')",1
"('huang', 'b')",1
"('2021', 'a')",1
"('review', 'on')",1
"('uci', 'machine')",1
"('preprocessing', 'techniques')",1
"('techniques', 'toward')",1
"('toward', 'efficient')",1
"('efficient', 'and')",1
"('and', 'reliable')",1
"('reliable', 'knowledge')",1
"('knowledge', 'discovery')",1
"('guo', 'k')",1
"('k', '2012')",1
"('2012', 'data')",1
"('advanced', 'transportation')",1
"('transportation', '2022')",1
"('2022', 'chen')",1
"('2019', 'online')",1
"('ii', 'uci')",1
"('httpsapisemanticscholarorgcorpusid232', '387214')",1
"('387214', 'faturohim')",1
"('faturohim', 'i')",1
"('i', 'baita')",1
"('baita', 'a')",1
"('mengelompokkan', 'kerawanan')",1
"('kerawanan', 'rob')",1
"('daerah', 'pekalongan')",1
"('pekalongan', 'juti')",1
"('juti', 'jurnal')",1
"('informasi', 'httpsapisemanticscholarorgcorpusid251')",1
"('httpsapisemanticscholarorgcorpusid251', '793749')",1
"('793749', 'istiyan')",1
"('istiyan', 'n')",1
"('n', 'nyoto')",1
"('nyoto', 'r')",1
"('d', 'muhardi')",1
"('muhardi', 'h')",1
"('h', '2020')",1
"('aplikasi', 'learning')",1
"('learning', 'management')",1
"('jenjang', 'madrasah')",1
"('madrasah', 'aliyah')",1
"('aliyah', 'justin')",1
"('197208', 'dunne')",1
"('dunne', 'p')",1
"('p', 'm')",1
"('m', 'lusch')",1
"('lusch', 'r')",1
"('r', 'f')",1
"('f', 'carver')",1
"('carver', 'j')",1
"('l', 'd')",1
"('d', 'king')",1
"('king', 'n')",1
"('n', 'j')",1
"('2013', 'the')",1
"('behavioral', 'tracking')",1
"('justin', 'jurnal')",1
"('informasi', '81')",1
"('practices', 'on')",1
"('on', 'consumers')",1
"('consumers', 'shopping')",1
"('shopping', 'evaluations')",1
"('evaluations', 'and')",1
"('and', 'repurchase')",1
"('repurchase', 'intention')",1
"('burns', 'l')",1
"('intention', 'toward')",1
"('toward', 'trusted')",1
"('trusted', 'online')",1
"('online', 'immanuel')",1
"('pelanggan', '291')",1
"('291', 'retailers')",1
"('retailers', 'computers')",1
"('tracking', 'practices')",1
"('from', 'building')",1
"('building', 'operational')",1
"('operational', 'data')",1
"('data', 'frontiers')",1
